scientificName,scientificNameID,match_type.x,id,date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,orig_name,counts,group,lifeStage,identificationQualifier,identificationRemark,AphiaID,url,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type.y,modified
Katodinium,urn:lsid:marinespecies.org:taxname:109477,exact,127,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Katodinium,20419,Dinoflagellata,NA,spp. Indet.,NA,109477,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109477,"Fott, 1957",accepted,NA,180,Genus,109477,Katodinium,"Fott, 1957",577245,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Katodinium Fott, 1957. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109477 on 2022-04-08",urn:lsid:marinespecies.org:taxname:109477,1,1,1,NA,NA,exact,2018-10-26T06:38:51.050Z
Noctiluca scintillans,urn:lsid:marinespecies.org:taxname:109921,exact,128,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Noctiluca scintillans,444,Dinoflagellata,NA,NA,NA,109921,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109921,"(Macartney) Kofoid & Swezy, 1921",accepted,NA,220,Species,109921,Noctiluca scintillans,"(Macartney) Kofoid & Swezy, 1921",109500,Chromista,Myzozoa,Dinophyceae,Noctilucales,Noctilucaceae,Noctiluca,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Noctiluca scintillans (Macartney) Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109921 on 2022-04-08",urn:lsid:marinespecies.org:taxname:109921,1,NA,0,0,NA,exact,2015-06-26T12:00:51.270Z
Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,exact,129,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Protoperidinium,148,Dinoflagellata,NA,spp. Indet.,NA,109553,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109553,"Bergh, 1881",accepted,NA,180,Genus,109553,Protoperidinium,"Bergh, 1881",109435,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium Bergh, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109553 on 2022-04-08",urn:lsid:marinespecies.org:taxname:109553,1,1,1,0,NA,exact,2019-02-15T10:19:43.730Z
Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,exact,130,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Dinophyceae,444,Dinoflagellata,resting spores,Indet.,NA,19542,https://www.marinespecies.org/aphia.php?p=taxdetails&id=19542,"Fritsch, 1927",accepted,NA,60,Class,19542,Dinophyceae,"Fritsch, 1927",146203,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dinophyceae. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=19542 on 2022-04-08",urn:lsid:marinespecies.org:taxname:19542,1,1,1,1,NA,exact,2013-11-19T10:27:05.857Z
Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,near_1,131,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Scrippsiella precarea,740,Dinoflagellata,NA,NA,NA,110173,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110173,"M.Montresor & A.Zingone, 1988",accepted,NA,220,Species,110173,Scrippsiella precaria,"M.Montresor & A.Zingone, 1988",109545,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Scrippsiella precaria M.Montresor & A.Zingone, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110173 on 2022-04-08",urn:lsid:marinespecies.org:taxname:110173,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Scrippsiella trochoidea,urn:lsid:marinespecies.org:taxname:110172,exact,132,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Scrippsiella trochoidea,370,Dinoflagellata,NA,NA,NA,110172,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110172,"(F.Stein) A.R.Loeblich III, 1976",unaccepted,NA,220,Species,1321853,Scrippsiella acuminata,"(Ehrenberg) Kretschmann, Elbrächter, Zinssmeister, S.Soehner, Kirsch, Kusber & Gottschling, 2015",109545,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Scrippsiella trochoidea (F.Stein) A.R.Loeblich III, 1976. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110172 on 2022-04-08",urn:lsid:marinespecies.org:taxname:110172,1,NA,NA,NA,NA,exact,2019-07-12T06:20:28.783Z
Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,exact,133,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Dinophyceae,518,Dinoflagellata,NA,Indet.,NA,19542,https://www.marinespecies.org/aphia.php?p=taxdetails&id=19542,"Fritsch, 1927",accepted,NA,60,Class,19542,Dinophyceae,"Fritsch, 1927",146203,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dinophyceae. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=19542 on 2022-04-08",urn:lsid:marinespecies.org:taxname:19542,1,1,1,1,NA,exact,2013-11-19T10:27:05.857Z
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,134,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Protozoa,11668,Dinoflagellata,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,5,https://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2022). Protozoa. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2022-04-08,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,exact,135,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Ebria tripartita,370,Ebriidea,NA,NA,NA,118051,https://www.marinespecies.org/aphia.php?p=taxdetails&id=118051,"(Schumann) Lemmermann, 1899",accepted,NA,220,Species,118051,Ebria tripartita,"(Schumann) Lemmermann, 1899",118014,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ebria tripartita (Schumann) Lemmermann, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=118051 on 2022-04-08",urn:lsid:marinespecies.org:taxname:118051,1,1,NA,0,0,exact,2021-08-27T06:27:33.180Z
Euglenozoa,urn:lsid:marinespecies.org:taxname:536202,exact,136,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Euglenozoa,1406,Euglenophyta,NA,Indet.,NA,536202,https://www.marinespecies.org/aphia.php?p=taxdetails&id=536202,"Cavalier-Smith, 1981",accepted,NA,30,Phylum,536202,Euglenozoa,"Cavalier-Smith, 1981",582161,Protozoa,Euglenozoa,NA,NA,NA,NA,WoRMS (2022). Euglenozoa. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=536202 on 2022-04-08,urn:lsid:marinespecies.org:taxname:536202,1,1,1,1,NA,exact,2018-02-13T20:48:52.237Z
Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,exact,137,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Metromonas simplex,2917,Kinetoplastidea,NA,NA,NA,118059,https://www.marinespecies.org/aphia.php?p=taxdetails&id=118059,"(Griessmann, 1913) Larsen & Patterson, 1990",accepted,NA,220,Species,118059,Metromonas simplex,"(Griessmann, 1913) Larsen & Patterson, 1990",118019,Chromista,Cercozoa,Metromonadea,Metromonadea incertae sedis,NA,Metromonas,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Metromonas simplex (Griessmann, 1913) Larsen & Patterson, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=118059 on 2022-04-08",urn:lsid:marinespecies.org:taxname:118059,1,NA,NA,NA,NA,exact,2016-03-18T10:32:50.497Z
Telonema subtilis,urn:lsid:marinespecies.org:taxname:118076,exact,138,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Telonema subtilis,14585,Kinetoplastidea,NA,NA,NA,118076,https://www.marinespecies.org/aphia.php?p=taxdetails&id=118076,"Griessmann, 1913",unaccepted,Spelling variation,220,Species,118075,Telonema subtile,"Griessmann, 1913",118028,Chromista,Cryptophyta,Telonemea,Telonemida,NA,Telonema,"WoRMS (2022). Telonema subtilis Griessmann, 1913. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=118076 on 2022-04-08",urn:lsid:marinespecies.org:taxname:118076,1,NA,NA,NA,NA,exact,2013-05-24T08:19:41.867Z
Copepoda,urn:lsid:marinespecies.org:taxname:1080,exact,139,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Copepoda,74,Metazoa,nauplii,Indet.,NA,1080,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1080,"Milne Edwards, 1840",accepted,NA,70,Subclass,1080,Copepoda,"Milne Edwards, 1840",889925,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,WoRMS (2022). Copepoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1080 on 2022-04-08,urn:lsid:marinespecies.org:taxname:1080,1,1,1,1,NA,exact,2016-11-30T12:36:48.403Z
Phaeocystis pouchetii,urn:lsid:marinespecies.org:taxname:115106,phonetic,140,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Phaeocystis poucheteii,2146,Prymnesiophyta-Haptophyta,NA,NA,NA,115106,https://www.marinespecies.org/aphia.php?p=taxdetails&id=115106,"(Hariot) Lagerheim, 1896",accepted,NA,220,Species,115106,Phaeocystis pouchetii,"(Hariot) Lagerheim, 1896",115088,Chromista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phaeocystis pouchetii (Hariot) Lagerheim, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=115106 on 2022-04-08",urn:lsid:marinespecies.org:taxname:115106,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,141,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Protozoa,218775,Unknown very small flagellated species,NA,Indet.,NA,5,https://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2022). Protozoa. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2022-04-08,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Biddulphiales,urn:lsid:marinespecies.org:taxname:148965,exact,142,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Biddulphiales,444,Bacillariophyta,NA,Indet.,NA,148965,https://www.marinespecies.org/aphia.php?p=taxdetails&id=148965,"Krieger, 1954",accepted,NA,100,Order,148965,Biddulphiales,"Krieger, 1954",591192,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,NA,NA,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Biddulphiales. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=148965 on 2022-04-08",urn:lsid:marinespecies.org:taxname:148965,1,NA,1,NA,NA,exact,2011-12-20T09:55:00.470Z
Pennales,urn:lsid:marinespecies.org:taxname:1304629,exact,143,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Pennales,518,Bacillariophyta,NA,Indet.,NA,1304629,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1304629,NA,accepted,NA,100,Order,1304629,Pennales,NA,148899,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,WoRMS (2022). Pennales. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1304629 on 2022-04-08,urn:lsid:marinespecies.org:taxname:1304629,1,NA,NA,NA,NA,exact,2018-10-15T11:00:58.190Z
Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,exact,144,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Skeletonema marinoi,1036,Bacillariophyta,NA,NA,NA,376667,https://www.marinespecies.org/aphia.php?p=taxdetails&id=376667,"Sarno & Zingone, 2005",unassessed,NA,220,Species,376667,Skeletonema marinoi,"Sarno & Zingone, 2005",149073,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Skeletonema marinoi Sarno & Zingone, 2005. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=376667 on 2022-04-08",urn:lsid:marinespecies.org:taxname:376667,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,exact,145,2021-04-15,2021-04-15T19:01:00Z,QPHY1471,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Oligotrichea,9324,Ciliophora,NA,Indet.,NA,732974,https://www.marinespecies.org/aphia.php?p=taxdetails&id=732974,"Bütschli, 1887",accepted,NA,60,Class,732974,Oligotrichea,"Bütschli, 1887",425401,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,"Xu, K.; Agatha, S. & Dolan, J. (2022). World Ciliophora Database. Oligotrichea. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=732974 on 2022-04-08",urn:lsid:marinespecies.org:taxname:732974,1,NA,1,NA,NA,exact,2013-07-01T09:17:04.143Z
Chaetoceros ceratosporus,urn:lsid:marinespecies.org:taxname:149297,exact,146,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Chaetoceros ceratosporus,108,Bacillariophyta,NA,NA,NA,149297,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149297,"Ostenfeld, 1910",unassessed,NA,220,Species,149297,Chaetoceros ceratosporus,"Ostenfeld, 1910",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Chaetoceros ceratosporus Ostenfeld, 1910. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149297 on 2022-04-08",urn:lsid:marinespecies.org:taxname:149297,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,exact,147,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Pseudo-nitzschia delicatissima,54,Bacillariophyta,NA,NA,NA,149153,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149153,"(Cleve) Heiden, 1928",accepted,NA,220,Species,149153,Pseudo-nitzschia delicatissima,"(Cleve) Heiden, 1928",149151,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Pseudo-nitzschia delicatissima (Cleve) Heiden, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149153 on 2022-04-08",urn:lsid:marinespecies.org:taxname:149153,1,NA,NA,0,0,exact,2017-06-12T07:40:43.013Z
Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,exact,148,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Rhizosolenia setigera,594,Bacillariophyta,NA,NA,NA,149115,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149115,"Brightwell, 1858",accepted,NA,220,Species,149115,Rhizosolenia setigera,"Brightwell, 1858",149069,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Rhizosolenia setigera Brightwell, 1858. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149115 on 2022-04-08",urn:lsid:marinespecies.org:taxname:149115,1,0,1,0,NA,exact,2005-03-30T08:52:46.857Z
Thalassionema nitzschioides,urn:lsid:marinespecies.org:taxname:149093,exact,149,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Thalassionema nitzschioides,54,Bacillariophyta,NA,NA,NA,149093,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149093,"(Grunow) Mereschkowsky, 1902",unassessed,NA,220,Species,985570,Synedra nitzschioides f. nitzschioides,"Grunow, 1862",149092,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Thalassionema nitzschioides (Grunow) Mereschkowsky, 1902. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149093 on 2022-04-08",urn:lsid:marinespecies.org:taxname:149093,1,NA,1,0,0,exact,2018-02-01T09:09:54.613Z
Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,exact,150,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Thalassiosira,432,Bacillariophyta,NA,spp. Indet.,NA,148912,https://www.marinespecies.org/aphia.php?p=taxdetails&id=148912,"P.T. Cleve, 1873 emend. Hasle, 1973",accepted,NA,180,Genus,148912,Thalassiosira,"P.T. Cleve, 1873 emend. Hasle, 1973",148904,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2022). DiatomBase. Thalassiosira P.T. Cleve, 1873 emend. Hasle, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=148912 on 2022-04-08",urn:lsid:marinespecies.org:taxname:148912,1,1,1,0,0,exact,2018-01-02T17:46:52.927Z
Pterosperma,urn:lsid:marinespecies.org:taxname:160595,exact,151,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Pterosperma,14000,Chlorophyta-Prasinophyta,NA,spp. Indet.,NA,160595,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160595,"Pouchet, 1893",accepted,NA,180,Genus,160595,Pterosperma,"Pouchet, 1893",172813,Plantae,Chlorophyta,Prasinophyceae,Halosphaerales,Pterospermataceae,Pterosperma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pterosperma Pouchet, 1893. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160595 on 2022-04-08",urn:lsid:marinespecies.org:taxname:160595,1,NA,NA,NA,NA,exact,2012-07-04T10:40:50.217Z
Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,exact,152,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Pyramimonas orientalis,7000,Chlorophyta-Prasinophyta,NA,NA,NA,547692,https://www.marinespecies.org/aphia.php?p=taxdetails&id=547692,"Butcher ex McFadden, Hill & Wetherbee, 1986",accepted,NA,220,Species,547692,Pyramimonas orientalis,"Butcher ex McFadden, Hill & Wetherbee, 1986",134529,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pyramimonas orientalis Butcher ex McFadden, Hill & Wetherbee, 1986. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=547692 on 2022-04-08",urn:lsid:marinespecies.org:taxname:547692,1,NA,NA,NA,NA,exact,2020-11-09T11:38:45.593Z
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,153,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Protozoa,280000,Chlorophyta-Prasinophyta,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,5,https://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2022). Protozoa. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2022-04-08,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Choanozoa,urn:lsid:marinespecies.org:taxname:562870,exact,154,2021-05-12,2021-05-12T18:15:00Z,QPHY1475,5,QUADRA,TO4A,50.4264400000001,-124.51479,250,TRUE,Choanozoa,42000,Choanoflagellata,NA,Indet.,NA,562870,https://www.marinespecies.org/aphia.php?p=taxdetails&id=562870,"Cavalier-Smith, 1981",accepted,NA,30,Phylum,562870,Choanozoa,"Cavalier-Smith, 1981",582160,Protozoa,Choanozoa,NA,NA,NA,NA,WoRMS (2022). Choanozoa. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=562870 on 2022-04-08,urn:lsid:marinespecies.org:taxname:562870,1,0,1,0,NA,exact,2011-10-14T10:07:31.253Z
